==================== Cache Size: 16 ====================
WARNING:tensorflow:From C:\Users\DELL\AppData\Roaming\Python\Python37\site-packages\tensorflow\python\training\rmsprop.py:192: calling Ones.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2021-12-04 11:58:02.079230: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'nvcuda.dll'; dlerror: nvcuda.dll not found
2021-12-04 11:58:02.079683: W tensorflow/stream_executor/cuda/cuda_driver.cc:269] failed call to cuInit: UNKNOWN ERROR (303)
2021-12-04 11:58:02.085999: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:169] retrieving CUDA diagnostic information for host: DESKTOP-T8VMCAN
2021-12-04 11:58:02.086579: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:176] hostname: DESKTOP-T8VMCAN
2021-12-04 11:58:02.087962: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX AVX2
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
-------------------- DQN --------------------
Agent=DQN, Size=32, Episode=55: Accesses=29696, Hits=904, MissRate=0.030442
Agent=DQN, Size=32, Episode=56: Accesses=29696, Hits=875, MissRate=0.029465
Agent=DQN, Size=32, Episode=57: Accesses=29696, Hits=872, MissRate=0.029364
Agent=DQN, Size=32, Episode=58: Accesses=29696, Hits=876, MissRate=0.029499
Agent=DQN, Size=32, Episode=59: Accesses=29696, Hits=913, MissRate=0.030745
Agent=DQN, Size=32, Episode=60: Accesses=29696, Hits=891, MissRate=0.030004
Agent=DQN, Size=32, Episode=61: Accesses=29696, Hits=913, MissRate=0.030745
Agent=DQN, Size=32, Episode=62: Accesses=29696, Hits=925, MissRate=0.031149
Agent=DQN, Size=32, Episode=63: Accesses=29696, Hits=882, MissRate=0.029701
Agent=DQN, Size=32, Episode=64: Accesses=29696, Hits=926, MissRate=0.031183
Agent=DQN, Size=32, Episode=65: Accesses=29696, Hits=935, MissRate=0.031486
Agent=DQN, Size=32, Episode=66: Accesses=29696, Hits=903, MissRate=0.030408
Agent=DQN, Size=32, Episode=67: Accesses=29696, Hits=933, MissRate=0.031418
Agent=DQN, Size=32, Episode=68: Accesses=29696, Hits=924, MissRate=0.031115
Agent=DQN, Size=32, Episode=69: Accesses=29696, Hits=910, MissRate=0.030644
Agent=DQN, Size=32, Episode=70: Accesses=29696, Hits=891, MissRate=0.030004
Agent=DQN, Size=32, Episode=71: Accesses=29696, Hits=897, MissRate=0.030206
Agent=DQN, Size=32, Episode=72: Accesses=29696, Hits=902, MissRate=0.030374
Agent=DQN, Size=32, Episode=73: Accesses=29696, Hits=890, MissRate=0.029970
Agent=DQN, Size=32, Episode=74: Accesses=29696, Hits=922, MissRate=0.031048
Agent=DQN, Size=32, Episode=75: Accesses=29696, Hits=905, MissRate=0.030475
Agent=DQN, Size=32, Episode=76: Accesses=29696, Hits=899, MissRate=0.030273
Agent=DQN, Size=32, Episode=77: Accesses=29696, Hits=901, MissRate=0.030341
Agent=DQN, Size=32, Episode=78: Accesses=29696, Hits=930, MissRate=0.031317
Agent=DQN, Size=32, Episode=79: Accesses=29696, Hits=879, MissRate=0.029600
Agent=DQN, Size=32, Episode=80: Accesses=29696, Hits=902, MissRate=0.030374
Agent=DQN, Size=32, Episode=81: Accesses=29696, Hits=906, MissRate=0.030509
Agent=DQN, Size=32, Episode=82: Accesses=29696, Hits=963, MissRate=0.032429
Agent=DQN, Size=32, Episode=83: Accesses=29696, Hits=930, MissRate=0.031317
Agent=DQN, Size=32, Episode=84: Accesses=29696, Hits=876, MissRate=0.029499
Agent=DQN, Size=32, Episode=85: Accesses=29696, Hits=914, MissRate=0.030779
Agent=DQN, Size=32, Episode=86: Accesses=29696, Hits=909, MissRate=0.030610
Agent=DQN, Size=32, Episode=87: Accesses=29696, Hits=890, MissRate=0.029970
Agent=DQN, Size=32, Episode=88: Accesses=29696, Hits=913, MissRate=0.030745
Agent=DQN, Size=32, Episode=89: Accesses=29696, Hits=893, MissRate=0.030071
Agent=DQN, Size=32, Episode=90: Accesses=29696, Hits=904, MissRate=0.030442
Agent=DQN, Size=32, Episode=91: Accesses=29696, Hits=890, MissRate=0.029970
Agent=DQN, Size=32, Episode=92: Accesses=29696, Hits=907, MissRate=0.030543
Agent=DQN, Size=32, Episode=93: Accesses=29696, Hits=911, MissRate=0.030678
Agent=DQN, Size=32, Episode=94: Accesses=29696, Hits=898, MissRate=0.030240
Agent=DQN, Size=32, Episode=95: Accesses=29696, Hits=910, MissRate=0.030644
Agent=DQN, Size=32, Episode=96: Accesses=29696, Hits=920, MissRate=0.030981
Agent=DQN, Size=32, Episode=97: Accesses=29696, Hits=918, MissRate=0.030913
Agent=DQN, Size=32, Episode=98: Accesses=29696, Hits=905, MissRate=0.030475
Agent=DQN, Size=32, Episode=99: Accesses=29696, Hits=908, MissRate=0.030577
Agent=DQN, Size=32: Mean=0.029642, Median=0.029600, Max=0.032429, Min=0.027815
-------------------- Random --------------------
Agent=Random, Size=32, Episode=0: Accesses=29696, Hits=910, MissRate=0.030644
Agent=Random, Size=32, Episode=1: Accesses=29696, Hits=890, MissRate=0.029970
Agent=Random, Size=32, Episode=2: Accesses=29696, Hits=883, MissRate=0.029735
Agent=Random, Size=32, Episode=3: Accesses=29696, Hits=867, MissRate=0.029196
Agent=Random, Size=32, Episode=4: Accesses=29696, Hits=888, MissRate=0.029903
Agent=Random, Size=32, Episode=5: Accesses=29696, Hits=890, MissRate=0.029970
Agent=Random, Size=32, Episode=6: Accesses=29696, Hits=890, MissRate=0.029970
Agent=Random, Size=32, Episode=7: Accesses=29696, Hits=883, MissRate=0.029735
Agent=Random, Size=32, Episode=8: Accesses=29696, Hits=871, MissRate=0.029331
Agent=Random, Size=32, Episode=9: Accesses=29696, Hits=866, MissRate=0.029162
Agent=Random, Size=32, Episode=10: Accesses=29696, Hits=885, MissRate=0.029802
Agent=Random, Size=32, Episode=11: Accesses=29696, Hits=903, MissRate=0.030408
Agent=Random, Size=32, Episode=12: Accesses=29696, Hits=885, MissRate=0.029802
Agent=Random, Size=32, Episode=13: Accesses=29696, Hits=886, MissRate=0.029836
Agent=Random, Size=32, Episode=14: Accesses=29696, Hits=880, MissRate=0.029634
Agent=Random, Size=32, Episode=15: Accesses=29696, Hits=891, MissRate=0.030004
Agent=Random, Size=32, Episode=16: Accesses=29696, Hits=888, MissRate=0.029903
Agent=Random, Size=32, Episode=17: Accesses=29696, Hits=877, MissRate=0.029533
Agent=Random, Size=32, Episode=18: Accesses=29696, Hits=882, MissRate=0.029701
Agent=Random, Size=32, Episode=19: Accesses=29696, Hits=867, MissRate=0.029196
Agent=Random, Size=32: Mean=0.029772, Median=0.029802, Max=0.030644, Min=0.029162
-------------------- LRU --------------------
Agent=LRU, Size=32, Episode=0: Accesses=29696, Hits=772, MissRate=0.025997
Agent=LRU, Size=32: Mean=0.025997, Median=0.025997, Max=0.025997, Min=0.025997
-------------------- LFU --------------------
Agent=LFU, Size=32, Episode=0: Accesses=29696, Hits=6069, MissRate=0.204371
Agent=LFU, Size=32: Mean=0.204371, Median=0.204371, Max=0.204371, Min=0.204371
-------------------- MRU --------------------
Agent=MRU, Size=32, Episode=0: Accesses=29696, Hits=18472, MissRate=0.622037
Agent=MRU, Size=32: Mean=0.622037, Median=0.622037, Max=0.622037, Min=0.622037
==================== Cache Size: 64 ====================
-------------------- DQN --------------------
Agent=DQN, Size=64, Episode=0: Accesses=29696, Hits=807, MissRate=0.027175
Agent=DQN, Size=64, Episode=1: Accesses=29696, Hits=828, MissRate=0.027883
Agent=DQN, Size=64, Episode=2: Accesses=29696, Hits=846, MissRate=0.028489
Agent=DQN, Size=64, Episode=3: Accesses=29696, Hits=827, MissRate=0.027849
Agent=DQN, Size=64, Episode=4: Accesses=29696, Hits=828, MissRate=0.027883
Agent=DQN, Size=64, Episode=5: Accesses=29696, Hits=804, MissRate=0.027074
Agent=DQN, Size=64, Episode=6: Accesses=29696, Hits=812, MissRate=0.027344
Agent=DQN, Size=64, Episode=7: Accesses=29696, Hits=811, MissRate=0.027310
